,feelslike,tempmax,humidity,tempmin,temp_lag_1,effective_solar
1425,30.6,30.6,88.0,25.0,27.8,1.914826498422713
1426,30.0,31.0,86.0,23.0,27.4,1.530940594059406
1427,27.3,28.1,92.5,24.4,27.0,1.0025940337224384
1428,27.9,32.4,85.1,24.0,26.1,2.2972222222222225
1429,29.2,31.0,78.5,24.0,26.6,1.3243243243243243
1430,28.2,31.4,62.9,24.0,27.3,2.687878787878788
1431,26.6,28.0,64.9,24.0,27.3,1.1842105263157896
1432,24.7,25.4,79.7,24.0,26.1,0.8383999999999999
1433,28.9,30.6,72.9,23.4,24.7,2.5906040268456376
1434,31.7,34.0,65.3,25.5,27.1,4.716216216216217
1435,30.7,33.6,63.4,25.0,29.4,6.961309523809524
1436,31.0,34.0,68.8,24.0,29.1,6.660766961651918
1437,29.6,34.6,61.1,23.6,28.8,12.320197044334975
1438,28.9,31.4,68.0,23.1,28.8,4.342342342342342
1439,29.8,34.0,64.9,23.0,27.6,4.626283367556468
1440,30.1,33.4,62.5,24.6,28.3,5.113636363636363
1441,30.0,33.4,62.3,24.0,28.8,4.723897911832946
1442,30.7,33.0,66.3,25.4,28.6,2.036468330134357
1443,30.4,34.0,68.5,24.0,28.8,4.719367588932807
1444,29.7,32.6,66.1,23.5,28.8,7.268436578171092
1445,29.5,31.9,75.7,25.0,28.2,3.581439393939394
1446,30.5,33.4,67.8,25.6,27.7,4.774418604651163
1447,29.9,33.6,74.1,24.4,28.8,4.171483622350674
1448,28.6,33.6,61.4,23.0,28.1,5.0651685393258425
1449,28.8,33.4,63.0,22.0,28.0,5.439732142857143
1450,29.4,32.4,69.2,24.0,27.8,5.06695464362851
1451,29.4,33.6,70.7,24.4,27.9,5.075342465753425
1452,28.7,33.0,70.8,23.0,28.1,4.9520697167756
1453,26.8,32.0,64.8,22.0,27.5,5.046121593291404
1454,26.3,32.6,56.1,20.6,26.5,6.507462686567164
1455,26.5,32.6,61.4,21.0,26.6,8.74
1456,27.1,33.0,66.1,22.0,26.6,6.760115606936416
1457,27.4,33.0,61.7,22.4,26.9,6.574468085106384
1458,27.8,32.6,67.1,23.0,27.0,9.262589928057555
1459,28.4,32.9,64.9,23.0,27.2,5.931506849315069
1460,29.2,35.2,56.1,25.0,27.5,4.9075630252100835
1461,28.6,33.6,54.4,23.0,28.9,5.593749999999999
1462,28.9,33.1,67.0,23.0,28.1,4.4397590361445785
1463,29.4,33.6,60.2,25.4,27.7,4.697959183673469
1464,29.7,33.5,60.3,25.9,28.4,5.351758793969849
1465,30.0,33.0,67.9,25.0,28.6,5.475609756097561
1466,29.6,33.3,62.7,25.9,28.4,4.192452830188679
1467,29.6,33.6,66.2,25.0,28.3,4.802469135802469
1468,30.1,33.2,73.1,25.0,28.3,4.619747899159663
1469,30.1,33.4,76.8,25.0,28.3,6.164179104477612
1470,29.1,32.2,78.1,24.9,28.0,3.696763202725724
1471,29.0,34.0,62.7,24.6,27.4,10.096654275092938
1472,29.4,35.0,60.2,21.6,28.3,7.5674157303370775
1473,30.6,35.6,55.1,26.1,28.6,5.654822335025381
1474,29.1,34.8,53.6,24.0,29.6,8.02446483180428
1475,29.4,34.6,56.4,23.0,28.6,8.023333333333333
1476,29.1,35.0,50.2,24.9,28.8,9.626712328767125
1477,29.8,34.6,62.3,23.0,29.1,7.922848664688426
1478,30.0,33.4,69.7,25.0,28.7,5.28733031674208
1479,30.5,33.1,74.9,25.0,28.5,3.839506172839506
1480,30.7,33.0,74.0,25.0,28.4,4.844349680170575
1481,31.0,34.0,70.3,25.0,28.5,5.697571743929361
1482,32.3,33.9,71.2,26.0,29.0,6.630490956072352
1483,31.4,32.0,72.9,26.0,29.2,3.457627118644068
1484,29.7,33.0,66.6,26.0,28.4,4.89086859688196
1485,29.8,33.6,66.7,25.5,28.3,8.529411764705882
1486,30.2,34.2,65.2,26.0,28.2,9.43046357615894
1487,29.8,34.6,59.0,25.9,28.7,6.569086651053864
1488,29.9,35.0,58.3,24.4,29.0,9.804054054054053
1489,29.7,34.0,61.1,25.9,29.0,8.587662337662337
1490,29.6,34.0,64.8,25.0,28.8,6.452554744525547
1491,28.8,32.8,62.3,25.0,28.5,5.718279569892473
1492,28.6,32.0,67.1,23.0,28.1,6.247641509433962
1493,28.9,32.0,70.9,24.9,27.6,6.8578431372549025
1494,29.1,33.6,66.6,24.4,27.6,10.054421768707485
1495,30.3,34.6,71.3,23.6,28.1,7.867208672086721
1496,30.8,33.4,74.5,25.0,28.5,8.23262839879154
1497,31.0,34.0,71.5,25.9,28.4,7.0230179028133
1498,31.9,34.0,69.4,25.9,28.8,6.873711340206186
1499,32.3,35.0,69.9,26.0,29.3,6.465227817745803
1500,33.6,35.6,73.4,25.9,29.5,5.129343629343629
1501,33.8,34.0,75.1,26.9,29.7,4.975659229208926
1502,34.4,35.4,72.1,26.9,29.3,4.407407407407407
1503,32.8,33.6,69.6,27.0,29.9,2.8006872852233675
1504,32.7,36.0,68.2,26.0,29.3,8.76875
1505,33.5,35.0,66.3,26.8,29.8,5.941588785046729
1506,33.5,36.0,65.8,26.0,30.0,7.2168021680216805
1507,32.6,36.6,58.1,26.0,30.4,8.251381215469612
1508,33.0,34.8,62.8,27.3,30.5,5.734966592427617
1509,33.2,34.0,69.2,27.0,30.1,5.333333333333333
1510,34.1,34.4,72.0,26.9,29.6,5.418032786885246
1511,35.2,34.6,71.7,27.0,29.7,4.39426523297491
1512,35.5,33.6,73.5,27.9,30.2,3.723404255319149
1513,35.0,35.2,70.0,27.9,30.1,5.2885906040268456
1514,33.3,35.0,62.4,27.0,30.2,5.986607142857143
1515,32.6,36.6,55.6,26.0,30.2,6.532879818594105
1516,32.6,35.6,56.1,27.0,30.8,7.216358839050132
1517,34.1,34.6,70.6,26.6,30.5,7.4831460674157295
1518,34.4,34.6,70.5,26.9,30.0,4.132203389830509
1519,35.8,36.0,71.7,27.0,30.1,4.7865748709122204
1520,35.1,33.8,71.1,27.9,30.6,4.531954887218045
1521,34.2,34.8,72.1,27.0,30.1,5.082802547770701
1522,32.0,35.4,62.4,25.9,29.7,9.637820512820513
1523,34.9,34.0,71.5,27.6,30.0,4.838
1524,33.4,32.1,75.6,27.0,30.0,3.7351916376306624
1525,32.7,33.4,69.7,25.0,29.0,4.6286764705882355
1526,33.9,34.6,67.3,27.0,29.3,5.267307692307692
1527,35.3,34.4,70.9,27.0,30.1,5.310734463276836
1528,35.0,34.0,70.7,27.9,30.3,4.895437262357414
1529,35.4,35.4,70.0,27.0,30.1,5.014234875444839
1530,36.0,35.0,70.4,27.8,30.4,5.174311926605505
1531,37.0,35.0,71.9,28.4,30.7,4.856031128404669
1532,36.3,35.0,69.6,27.0,30.8,5.414414414414415
1533,37.0,35.8,70.4,28.0,30.9,6.002242152466367
1534,37.2,36.0,71.2,27.9,31.0,6.203463203463204
1535,36.6,36.4,67.0,27.9,31.0,6.6689655172413795
1536,38.2,36.0,71.6,28.0,31.4,4.6454545454545455
1537,37.7,35.2,75.6,26.0,31.3,4.350936967632027
1538,38.6,35.4,75.3,28.5,30.8,3.9966159052453465
1539,35.7,36.3,61.0,28.4,31.0,7.197802197802198
1540,37.4,34.6,71.6,28.9,31.5,4.302721088435375
1541,36.7,34.8,68.0,29.0,30.9,6.951612903225806
1542,36.6,35.9,65.5,28.4,31.1,6.765116279069767
1543,38.2,37.2,67.8,28.6,31.5,6.006535947712418
1544,38.4,36.0,69.2,29.0,31.8,7.0314009661835755
1545,38.1,35.6,69.9,29.0,31.6,5.0336448598130845
1546,36.2,35.0,66.5,28.0,31.4,5.170212765957447
1547,38.0,36.4,70.7,27.6,31.0,4.9734345351043645
1548,31.9,32.6,86.6,24.8,31.4,2.775474956822107
1549,34.7,35.2,76.2,25.4,28.0,4.9941860465116275
1550,36.5,35.6,64.9,28.0,30.0,4.477638640429339
1551,37.3,37.0,67.0,28.0,31.5,5.145098039215686
1552,35.6,35.0,77.2,25.4,31.6,4.6396761133603235
1553,33.8,35.2,79.8,25.0,30.0,4.481081081081081
1554,37.3,35.8,71.3,27.4,29.3,4.790606653620352
1555,37.7,37.0,67.5,27.0,31.0,5.922268907563025
1556,39.2,36.6,68.7,28.9,31.7,4.273408239700374
1557,39.3,37.0,74.4,28.9,32.1,4.836812144212524
1558,38.3,35.0,72.4,28.9,31.4,3.9032258064516134
1559,35.6,33.4,83.4,26.0,31.2,3.660211267605634
1560,32.1,32.6,88.9,24.8,29.2,2.974226804123711
1561,30.5,34.0,90.3,25.9,27.8,3.105448154657293
1562,31.5,33.0,89.2,25.0,27.8,3.5256849315068495
1563,35.4,34.4,77.4,26.4,27.7,3.546875
1564,36.1,33.9,79.5,27.0,29.8,4.17338003502627
1565,35.9,35.6,75.3,27.0,29.7,4.748571428571429
1566,34.2,32.8,84.4,26.0,30.2,4.617537313432836
1567,36.1,35.0,75.6,26.0,28.6,4.759615384615385
1568,37.2,35.4,72.3,27.4,30.5,3.6999999999999997
1569,35.9,34.6,78.8,25.5,31.0,4.3728522336769755
1570,35.9,34.6,81.0,27.0,29.8,4.777120315581853
1571,35.2,34.9,81.9,26.9,29.6,4.508637236084453
1572,31.8,34.5,85.2,25.0,29.3,4.456310679611651
1573,33.8,34.6,82.9,25.1,28.2,5.012121212121212
1574,36.6,35.0,78.8,26.4,29.0,4.663176265270506
1575,35.7,34.4,81.9,26.9,30.2,4.155515370705245
1576,35.0,34.6,85.0,27.0,29.4,3.72663139329806
1577,34.1,33.7,83.8,25.0,28.9,2.5444444444444447
1578,33.9,34.4,82.4,25.6,29.1,3.672566371681416
1579,32.0,33.4,87.1,25.4,29.1,4.107142857142857
1580,32.1,34.0,86.2,26.0,28.1,4.296229802513465
1581,35.8,35.0,77.8,26.0,28.4,4.463286713286713
1582,36.7,36.6,73.3,27.0,30.2,5.198757763975156
1583,35.1,34.0,83.1,24.8,30.8,3.9563025210084035
1584,31.4,34.0,87.6,26.0,29.1,3.465208747514911
1585,31.6,34.6,84.0,25.0,28.0,3.11864406779661
1586,33.4,34.0,86.8,25.7,28.6,4.400423728813559
1587,31.9,33.6,85.6,26.0,28.6,2.4680851063829787
1588,32.1,32.0,85.3,24.9,28.4,3.174474959612278
1589,31.1,33.0,84.9,25.0,28.4,4.6728778467908905
1590,32.9,33.0,82.9,25.4,28.0,3.2509727626459144
1591,34.0,33.0,79.9,26.0,28.7,3.754612546125461
1592,33.3,32.6,83.0,25.9,29.2,3.092013888888889
1593,36.4,33.0,80.7,27.0,28.9,4.24113475177305
1594,35.7,35.0,83.4,27.0,29.7,3.582417582417582
1595,34.7,32.0,83.8,26.6,29.4,4.24031007751938
1596,35.9,34.0,81.2,26.0,28.9,4.149484536082474
1597,34.2,33.4,86.7,23.4,29.5,3.4755134281200633
1598,32.9,31.0,88.1,26.9,28.6,2.8000000000000003
1599,34.3,33.4,79.7,25.4,27.9,2.6887159533073928
1600,35.2,34.6,75.6,26.0,29.3,5.346153846153846
1601,37.4,35.0,78.9,27.0,30.2,5.452436194895592
1602,34.9,34.6,82.8,25.7,30.4,3.5033222591362128
1603,34.8,34.4,82.1,25.0,29.2,3.0452173913043477
1604,33.5,33.6,78.8,25.5,29.2,4.581632653061225
1605,33.4,32.4,84.2,24.1,29.4,3.5873362445414854
1606,34.7,34.4,84.3,26.0,28.4,4.490054249547921
1607,34.3,33.6,82.0,26.0,29.2,3.7071290944123314
1608,33.2,33.0,79.4,26.0,29.2,3.955645161290322
1609,32.9,30.6,87.5,25.4,29.1,2.5527638190954773
1610,33.7,32.0,85.0,26.4,28.0,3.488843813387424
1611,33.5,31.6,85.7,26.6,28.5,3.2682445759368832
1612,32.0,32.0,88.5,25.2,28.3,2.901830282861897
1613,33.8,32.6,87.7,26.0,27.8,2.612736660929432
1614,27.4,27.8,89.0,24.4,28.4,2.1025210084033614
1615,28.8,31.0,88.0,23.0,26.1,3.6161616161616164
1616,32.2,33.4,82.0,25.0,26.6,4.13728813559322
1617,31.3,33.0,80.7,25.0,28.6,4.8584905660377355
1618,32.6,33.4,80.4,26.0,28.3,4.8737474949899795
1619,34.5,34.0,81.1,26.0,28.7,4.172173913043478
1620,33.8,33.6,74.8,26.0,29.2,4.726546906187624
1621,35.0,34.0,76.0,26.0,29.7,4.939890710382514
1622,36.0,35.0,72.4,27.0,30.0,5.041152263374485
1623,35.4,34.0,74.0,27.0,30.6,5.532008830022075
1624,35.3,34.6,76.6,23.4,30.2,4.90873786407767
1625,34.1,34.6,79.1,26.4,29.9,4.1861702127659575
1626,34.3,35.0,79.2,26.9,29.2,4.110204081632653
1627,32.5,33.1,85.7,24.0,29.2,2.662420382165605
1628,29.3,31.0,91.9,24.0,28.2,1.7659883720930234
1629,32.3,32.0,85.0,24.6,26.8,2.619546247818499
1630,31.9,32.0,86.4,26.0,28.1,3.18705035971223
1631,34.8,32.6,82.8,27.0,28.1,4.354285714285714
1632,35.2,34.0,80.9,26.0,29.1,3.8234375
1633,32.7,34.0,82.3,25.7,29.6,5.047808764940239
1634,32.0,33.9,81.0,25.0,28.8,4.961290322580645
1635,32.4,33.6,81.5,24.0,28.6,4.551789077212805
1636,27.4,30.4,87.9,24.0,28.5,1.4615384615384617
1637,30.2,33.6,77.0,25.0,26.3,4.973180076628353
1638,29.2,33.0,81.7,23.4,28.2,3.9872029250457035
1639,29.2,31.9,90.4,24.0,27.4,2.536134453781513
1640,29.8,32.2,89.0,23.4,26.8,2.3793584379358435
1641,32.7,32.4,84.2,25.0,27.1,2.3506044905008636
1642,33.2,33.2,86.2,24.4,28.4,3.527433628318584
1643,32.6,33.0,83.2,25.6,28.4,3.616822429906542
1644,29.1,30.0,87.8,25.0,28.3,3.253968253968254
1645,29.6,31.0,86.4,25.0,26.9,3.0611205432937183
1646,31.3,31.4,84.5,25.0,27.2,3.542372881355932
1647,29.4,30.9,88.6,25.4,27.9,3.0882352941176467
1648,27.6,30.4,93.0,24.0,27.2,2.6491525423728817
1649,28.0,29.0,91.7,24.0,26.2,2.2826420890937023
1650,29.3,30.0,93.3,24.0,26.2,1.7291361639824305
1651,28.2,29.0,90.6,24.4,26.7,2.063988095238095
1652,30.6,31.0,86.9,24.4,26.4,1.782414307004471
1653,31.4,29.0,88.9,26.4,27.4,2.404255319148936
1654,33.6,33.5,81.7,25.9,27.4,4.404174573055028
1655,34.1,32.4,82.0,26.0,29.1,5.289079229122056
1656,34.5,34.3,81.8,26.0,29.0,3.705128205128205
1657,35.6,33.6,80.5,27.0,29.4,4.039655172413793
1658,33.8,32.4,83.6,26.0,29.6,3.6911764705882355
1659,32.6,31.6,87.2,25.6,28.7,4.0505836575875485
1660,33.4,33.6,80.1,24.6,28.1,5.011049723756907
1661,35.2,34.2,78.4,26.0,29.0,4.530956848030019
1662,34.2,33.4,83.9,26.0,29.8,3.5633802816901405
1663,31.2,31.8,89.4,25.0,28.8,3.97158081705151
1664,32.5,31.0,87.7,26.0,27.5,4.624242424242424
1665,32.2,33.4,83.0,25.4,27.9,3.53971119133574
1666,32.7,33.0,84.9,25.0,28.5,2.9596899224806203
1667,31.2,31.6,87.4,26.0,28.4,2.3019145802650955
1668,31.6,31.8,84.1,25.0,27.8,2.833333333333333
1669,33.6,34.0,78.9,25.4,28.1,4.941634241245136
1670,32.7,33.6,80.9,26.0,29.3,3.9703832752613244
1671,28.1,30.0,95.3,25.0,28.9,1.4896265560165975
1672,31.4,31.6,85.6,25.0,26.3,2.205714285714286
1673,32.7,32.6,79.9,25.0,27.8,3.6858638743455496
1674,30.9,32.5,84.2,25.0,28.7,4.06896551724138
1675,30.6,30.6,85.0,25.0,28.0,1.5672913117546847
1676,29.2,30.0,88.1,25.0,27.7,1.787323943661972
1677,28.4,30.4,92.1,24.0,27.1,2.863888888888889
1678,28.8,31.6,88.9,25.0,26.4,3.1999999999999997
1679,31.0,33.0,81.5,25.0,26.8,4.281904761904762
1680,31.5,32.6,84.5,25.4,28.2,4.28169014084507
1681,30.9,31.0,89.2,25.0,28.3,3.6594202898550723
1682,32.6,32.0,83.2,26.0,27.7,2.876061120543294
1683,32.7,32.4,81.0,25.5,28.5,5.347826086956522
1684,33.4,33.6,75.2,26.0,28.7,6.170731707317073
1685,34.7,34.0,75.3,26.4,29.6,6.064285714285714
1686,29.4,30.4,89.6,25.4,29.7,2.912396694214876
1687,28.3,31.0,88.7,23.4,27.1,1.6730769230769231
1688,27.7,29.0,92.9,25.0,26.4,1.4521739130434783
1689,29.2,30.0,92.8,24.4,26.3,2.5282331511839713
1690,30.9,29.8,89.3,26.0,26.6,2.557632398753894
1691,27.5,29.0,93.9,25.0,27.5,1.387726638772664
1692,28.7,30.5,84.5,24.9,26.2,3.1492537313432836
1693,29.5,31.0,87.4,25.0,26.9,3.240126382306477
1694,28.7,31.4,88.8,24.0,27.2,2.202226345083488
1695,29.3,30.0,87.7,24.9,26.7,3.239263803680981
1696,29.9,33.0,84.6,24.0,27.1,3.528735632183908
1697,32.6,33.0,78.6,24.0,27.5,4.575085324232083
1698,35.0,35.0,75.3,26.0,28.8,5.371257485029941
1699,31.5,33.6,86.2,23.8,29.9,3.9850249584026622
1700,29.3,34.0,82.6,24.0,27.9,5.280303030303031
1701,30.5,33.4,82.9,25.0,27.6,3.641404805914972
1702,31.2,33.6,80.7,24.0,27.9,5.157258064516129
1703,30.2,31.4,87.1,24.7,28.1,4.967413441955194
1704,30.7,32.0,85.4,25.0,27.3,4.180451127819548
1705,30.0,32.0,87.6,25.0,27.6,4.077477477477478
1706,30.7,33.0,86.1,24.0,27.4,4.426258992805755
1707,30.5,32.6,84.5,24.0,27.6,3.328149300155521
1708,29.3,34.0,80.6,23.0,27.6,3.4833333333333334
1709,29.7,31.6,87.8,24.0,27.5,3.13527397260274
1710,31.0,32.4,77.9,23.1,27.1,4.214700193423598
1711,33.4,32.6,76.2,25.0,28.1,5.3852813852813854
1712,30.0,32.0,89.9,24.0,29.1,3.258126195028681
1713,31.1,32.9,82.7,24.0,27.2,5.332579185520362
1714,33.3,33.0,80.6,25.0,27.9,4.5570599613152805
1715,33.0,33.0,82.1,25.6,28.8,3.9016697588126164
1716,30.3,32.0,84.1,25.0,28.5,4.1871345029239775
1717,31.0,33.9,79.8,24.0,27.6,5.387755102040816
1718,32.8,34.0,74.7,25.0,28.3,5.085594989561587
1719,31.7,35.0,79.9,25.0,29.2,4.282398452611218
1720,31.5,34.0,79.9,24.6,28.6,4.303867403314917
1721,30.1,33.5,86.3,25.4,28.5,4.470919324577862
1722,32.1,33.3,81.3,25.0,27.8,4.2061403508771935
1723,33.1,34.0,76.5,26.0,28.4,3.2968197879858656
1724,32.3,32.1,79.6,25.0,29.2,4.502857142857143
1725,33.7,33.4,78.7,26.0,28.4,4.204868154158215
1726,34.1,33.4,79.0,27.0,29.3,4.381226053639846
1727,34.1,33.9,75.3,27.0,29.1,4.832644628099174
1728,33.7,33.0,78.1,26.0,29.4,4.497991967871486
1729,32.7,34.6,77.9,26.0,29.1,5.16
1730,32.7,34.5,76.2,25.0,29.2,5.409090909090909
1731,31.0,34.0,78.5,24.4,29.3,4.117202268431003
1732,31.1,33.6,73.5,24.0,28.3,5.441860465116279
1733,32.4,34.0,70.6,26.0,28.8,4.10586011342155
1734,29.6,30.0,76.5,25.0,29.4,2.777777777777778
1735,31.8,33.0,78.9,25.0,27.4,4.150602409638554
1736,31.2,30.9,81.3,25.0,28.4,3.2885375494071147
1737,29.3,31.4,90.0,25.0,28.1,3.265086206896552
1738,31.7,32.1,74.9,25.6,27.0,3.9017094017094016
1739,30.7,34.0,75.0,23.0,28.9,4.790606653620352
1740,29.1,30.4,90.0,24.9,28.3,2.6090225563909772
1741,29.5,31.2,83.0,25.0,26.9,3.2067736185383247
1742,30.0,31.8,77.1,25.0,27.4,3.868200836820084
1743,27.5,30.6,62.5,24.0,27.9,4.5215311004784695
1744,26.1,28.0,75.5,23.0,27.0,2.427466150870406
1745,23.3,24.6,93.9,23.0,25.5,0.885369532428356
1746,28.6,32.0,78.5,22.0,23.3,4.893246187363834
1747,30.7,32.0,82.8,24.4,26.8,3.718811881188119
1748,30.7,32.0,78.7,25.1,27.8,3.940754039497307
1749,28.6,33.0,66.7,21.8,28.1,6.480938416422287
1750,30.4,31.4,77.1,24.6,27.5,4.9391891891891895
1751,31.0,31.2,82.7,24.4,27.9,4.4732142857142865
1752,30.6,32.0,82.3,25.4,27.7,3.5220729366602685
1753,30.2,32.6,77.8,24.0,28.0,4.491525423728813
1754,29.5,32.0,75.4,23.4,27.9,4.937888198757764
1755,29.3,32.0,73.0,24.0,27.6,4.654377880184332
1756,29.7,32.0,76.8,23.4,27.9,5.318485523385301
1757,28.3,33.0,81.1,23.0,27.6,3.975855130784708
1758,30.4,32.6,80.8,24.0,27.1,4.185741088180112
1759,31.4,33.0,79.1,25.0,28.0,4.910675381263617
1760,31.2,34.0,76.9,24.4,28.4,5.822784810126582
1761,31.7,33.0,76.3,24.4,28.6,5.827127659574468
1762,32.1,34.0,72.3,25.4,28.7,4.671264367816092
1763,30.7,33.6,71.0,24.4,29.2,4.9145496535796775
1764,30.6,33.6,71.0,24.4,28.6,5.076530612244897
1765,30.0,32.6,73.1,24.6,28.5,4.893271461716937
1766,28.4,30.7,73.6,23.0,28.1,3.418439716312057
1767,26.0,28.6,64.9,23.0,27.0,3.71900826446281
1768,25.4,29.4,59.6,20.4,25.7,4.931263858093127
1769,25.7,29.6,63.6,20.0,25.3,4.6918238993710695
1770,25.5,31.0,57.3,21.0,25.3,9.059701492537314
1771,25.0,29.4,61.0,19.4,25.5,3.4414225941422596
1772,25.9,31.0,57.6,20.4,24.7,5.787286063569682
1773,25.8,31.6,63.1,20.0,25.7,6.926900584795321
1774,26.2,30.6,74.7,21.0,25.6,5.316708229426434
1775,26.4,32.0,75.0,22.0,25.7,5.25
1776,26.9,30.8,77.7,22.0,26.0,4.047085201793722
1777,28.0,32.2,73.2,22.4,26.1,4.951612903225807
1778,29.0,32.4,69.0,22.0,26.9,5.478260869565217
1779,29.8,33.6,67.5,23.4,27.5,7.355555555555555
1780,30.2,33.4,65.3,23.6,28.3,5.05949656750572
1781,29.2,33.4,67.4,23.4,28.7,4.86784140969163
1782,30.5,33.4,68.6,25.0,28.2,3.8948497854077253
1783,29.9,32.0,74.4,24.4,28.6,4.785377358490567
1784,29.1,31.9,78.9,24.0,27.9,5.372960372960373
1785,28.9,33.0,73.2,23.0,27.2,4.533613445378151
1786,29.0,32.6,73.7,23.4,27.5,5.632432432432433
1787,29.1,32.6,70.5,23.0,27.6,6.304843304843305
1788,29.0,33.4,65.7,23.4,27.7,6.046321525885558
1789,28.3,32.0,70.3,22.0,27.9,6.232758620689656
1790,28.3,31.0,76.0,24.4,27.2,4.147474747474748
1791,27.7,32.6,72.6,23.6,27.2,5.128953771289538
1792,26.6,31.0,73.0,23.0,27.0,5.037974683544304
1793,27.4,32.0,74.0,21.6,26.2,8.488636363636363
1794,30.1,32.6,73.9,24.0,26.6,4.2217573221757325
1795,30.2,34.4,63.3,24.0,28.1,6.579545454545454
1796,29.4,34.5,57.5,22.0,28.8,7.319875776397515
1797,30.3,35.1,61.3,23.0,28.6,5.082222222222222
1798,29.4,34.0,63.7,23.6,28.8,5.0
1799,28.5,33.0,68.4,23.6,28.5,4.161038961038961
1800,28.0,32.5,67.1,22.6,27.7,6.410596026490066
1801,28.9,33.4,66.6,23.0,27.2,5.852242744063325
1802,31.0,34.6,62.9,24.0,27.9,4.951219512195122
1803,30.6,34.6,71.2,25.0,29.4,4.853546910755148
1804,29.5,34.8,67.1,23.6,28.8,7.082317073170732
1805,29.9,34.0,63.5,23.6,28.4,6.16986301369863
1806,29.8,32.0,74.8,24.0,28.7,4.615942028985507
1807,29.0,31.8,77.2,24.4,27.9,3.190207156308851
1808,27.9,34.0,65.9,23.0,27.4,7.41692789968652
1809,27.3,33.6,63.8,23.0,27.6,9.562992125984252
1810,27.8,34.0,61.9,21.6,27.0,9.377952755905511
1811,29.2,34.0,67.4,22.6,27.5,5.773333333333333
1812,29.4,34.0,68.0,24.3,28.1,5.481012658227848
1813,28.5,31.9,71.5,23.6,28.2,4.970000000000001
1814,28.7,33.6,65.7,23.0,27.2,6.427272727272727
1815,29.3,34.0,62.9,23.0,27.9,8.481228668941979
1816,30.2,35.4,57.4,25.0,28.4,7.4320987654321
1817,30.1,33.8,60.7,24.0,29.4,6.252054794520547
1818,29.4,34.0,51.9,25.0,28.9,4.860360360360361
1819,28.6,34.6,55.5,23.0,29.0,6.27536231884058
1820,29.1,33.4,67.6,24.6,28.4,6.264367816091955
1821,28.6,33.4,73.2,24.0,28.1,6.37433155080214
1822,28.3,32.0,74.3,24.9,27.8,5.221967963386727
1823,28.1,32.0,72.5,24.0,27.4,5.255863539445629
1824,28.5,32.6,73.0,23.9,27.2,4.727848101265823
1825,28.8,33.0,71.0,24.0,27.4,4.483870967741935
1826,27.9,31.0,69.1,23.0,27.7,4.0234375
1827,27.5,31.4,59.0,24.0,26.9,3.87758945386064
1828,26.9,31.6,64.0,22.0,27.2,6.839237057220708
1829,27.2,33.0,60.9,21.4,26.5,7.318059299191375
1830,27.8,34.6,60.1,22.0,27.1,7.501510574018127
1831,27.7,33.6,57.4,22.0,27.6,7.747603833865814
1832,26.8,32.0,50.3,22.2,27.6,5.880459770114943
1833,27.6,34.4,56.7,22.6,27.0,6.894472361809045
1834,28.7,34.4,63.1,22.0,27.7,5.6084788029925186
1835,29.1,31.8,54.5,25.0,27.8,2.072380952380952
1836,28.2,32.9,54.9,23.0,28.5,4.371244635193133
1837,30.1,34.9,60.2,23.0,27.8,5.174193548387096
1838,31.2,34.9,58.1,26.0,29.0,6.661246612466125
1839,30.5,35.2,68.1,25.6,29.6,8.47741935483871
1840,29.5,32.1,73.6,25.0,29.0,4.533898305084746
1841,29.7,32.4,69.0,24.9,27.8,5.685579196217494
1842,31.0,34.6,71.3,24.0,28.2,4.775933609958506
1843,30.9,36.0,74.3,24.4,28.8,3.761824324324324
1844,29.1,33.0,66.2,25.0,28.7,4.444237918215613
1845,28.1,35.0,56.5,22.0,28.2,8.58308157099698
1846,28.6,34.0,60.8,22.6,27.9,6.396135265700484
1847,29.3,34.7,51.8,23.5,28.2,6.7678100263852246
1848,28.2,34.6,51.5,22.0,29.0,10.018939393939394
1849,28.2,34.6,50.2,23.0,28.2,9.587628865979381
1850,28.0,34.6,51.3,22.1,28.1,8.267241379310345
1851,29.0,33.9,57.1,23.0,28.1,7.22543352601156
1852,30.2,35.2,58.6,24.0,28.4,7.284931506849315
1853,29.6,34.9,54.0,24.0,29.1,7.013774104683196
1854,28.8,35.0,53.3,23.4,29.1,9.657142857142857
1855,29.8,34.3,57.7,24.6,28.5,6.287179487179487
1856,31.0,34.8,59.9,25.6,28.8,6.147268408551069
1857,31.2,35.0,60.7,25.9,29.4,5.891358024691358
1858,30.7,35.0,58.3,25.6,29.5,6.527363184079601
1859,30.3,34.0,62.1,25.9,29.2,6.022167487684729
1860,30.3,34.0,61.7,25.9,28.9,5.882075471698114
1861,29.7,34.1,63.0,26.0,29.1,5.041570438799077
1862,30.2,34.2,69.4,25.5,28.7,7.442367601246106
1863,32.2,34.4,71.2,26.0,28.6,5.039702233250621
1864,34.8,34.6,77.0,27.0,29.4,5.021782178217822
1865,34.9,35.0,75.7,27.0,29.6,3.914782608695652
1866,33.1,33.0,71.2,26.9,29.8,4.329317269076306
1867,32.0,36.0,58.8,26.0,29.2,7.044736842105263
1868,32.3,34.4,68.1,25.6,30.2,6.341404358353511
1869,32.1,34.0,65.8,26.9,29.4,5.837606837606837
1870,32.1,36.4,56.3,26.4,29.4,9.898305084745763
1871,31.4,36.6,56.5,25.6,30.4,8.889570552147239
1872,31.9,35.9,57.4,26.4,30.1,6.926208651399492
